name,energy,diag,pca1,pca2,pca3
aniline_10_01,0.5819604,0.005,-0.055997,0.196782,0.045116
aniline_10_01,0.5823838,0.005,-0.040013,-0.01541,-0.011413
aniline_10_01,0.5841486,0.005,-0.032714,0.010349,0.081452
aniline_10_01,54.9581363,0.547,-0.026439,-0.018965,-0.007094
aniline_10_01,0.5220295,0.005,-0.024856,-0.014774,0.015772
aniline_10_01,0.5219175,0.005,-0.022265,-0.015842,0.004939
aniline_10_05,38.1215923,0.378,0.705222,-0.605416,0.14548
aniline_10_05,38.1217938,0.378,0.384792,0.012836,-0.2356
aniline_10_05,38.1236242,0.378,0.381165,0.602636,0.361909
aniline_10_05,38.1037369,0.378,0.268412,0.222127,-0.815162
aniline_10_05,38.081215,0.378,0.218768,0.278832,0.22013
aniline_10_05,38.0539146,0.378,0.210261,0.243222,0.030571
aniline_10_05,0.5657282,0.005,0.17973,0.201381,-0.001798
aniline_10_05,0.5729697,0.005,0.072918,-0.086812,0.270241
aniline_10_05,0.5817397,0.005,0.055807,-0.186443,-0.047662
aniline_10_05,0.5817751,0.005,0.040764,0.000921,-0.006996
aniline_10_05,0.5738716,0.005,0.03203,-0.008101,-0.055206
aniline_10_05,54.9590243,0.547,0.026705,0.021261,-0.004106
aniline_10_05,0.5218608,0.005,0.024013,0.017293,-0.005078
aniline_10_05,0.5211693,0.005,0.022011,0.014914,-0.004975
aniline_1_01,38.1246116,0.378,0.705853,-0.59815,0.152489
aniline_1_01,38.1206607,0.378,0.382071,0.000131,-0.224663
aniline_1_01,38.1247187,0.378,0.382728,0.609571,0.381977
aniline_1_01,38.1203735,0.378,0.268829,0.213406,-0.821631
aniline_1_01,38.1237321,0.378,0.218582,0.281591,0.19543
aniline_1_01,38.0585041,0.378,0.210459,0.243143,0.005263
aniline_1_01,0.5826435,0.005,0.179397,0.198421,-0.020677
aniline_1_01,0.5814165,0.005,0.072139,-0.114448,0.240416
aniline_1_01,0.5818963,0.005,0.055087,-0.181257,-0.042203
aniline_1_01,0.5814899,0.005,0.040253,0.015909,0.014513
aniline_1_01,0.5828412,0.005,0.033047,-0.015143,-0.081822
aniline_1_01,54.9544556,0.547,0.02645,0.019022,0.00747
aniline_1_01,0.5191308,0.005,0.025324,0.016255,-0.008876
aniline_1_01,0.521937,0.005,0.022276,0.015929,-0.004464
aniline_1_05,38.1253633,0.378,0.707406,-0.585489,0.143912
aniline_1_05,38.1214109,0.378,0.378034,0.010436,-0.251572
aniline_1_05,38.1246938,0.378,0.382116,0.602299,0.403931
aniline_1_05,38.1200211,0.378,0.268961,0.219559,-0.818407
aniline_1_05,38.1217369,0.378,0.218671,0.279232,0.21082
aniline_1_05,38.0589373,0.378,0.21054,0.241889,0.014043
aniline_1_05,0.5819412,0.005,0.179781,0.186029,-0.005197
aniline_1_05,0.5809408,0.005,0.081636,-0.240764,0.175014
aniline_1_05,0.5814669,0.005,0.051246,-0.124611,-0.022362
aniline_1_05,0.5813191,0.005,0.040084,0.016559,0.013323
aniline_1_05,0.5827663,0.005,0.033357,-0.012738,-0.08328
aniline_1_05,54.830907,0.547,0.026494,0.019013,0.008489
aniline_1_05,0.4427919,0.005,0.025367,0.016411,-0.007984
aniline_1_05,0.5111256,0.005,0.022223,0.021733,0.001209
aniline_11_01,38.1241199,0.378,0.705745,-0.601265,0.134863
aniline_11_01,38.1216286,0.378,0.383803,0.006244,-0.209436
aniline_11_01,38.1244137,0.378,0.381433,0.599306,0.37635
aniline_11_01,38.1187724,0.378,0.268371,0.231341,-0.820876
aniline_11_01,38.1237502,0.378,0.218634,0.274767,0.205932
aniline_11_01,38.058318,0.378,0.210665,0.244959,0.019687
aniline_11_01,0.5822676,0.005,0.179591,0.201341,-0.002535
aniline_11_01,0.5806743,0.005,0.070823,-0.097781,0.263522
aniline_11_01,0.5819503,0.005,0.056013,-0.197094,-0.052329
aniline_11_01,0.5820829,0.005,0.040022,0.01501,0.010519
aniline_11_01,0.5831276,0.005,0.033042,-0.01432,-0.084787
aniline_11_01,54.9576284,0.547,0.026445,0.019001,0.008224
aniline_11_01,0.5222244,0.005,0.025091,0.015968,-0.010499
aniline_11_01,0.5215825,0.005,0.022271,0.016166,-0.003247
aniline_11_05,38.1228884,0.378,0.706428,-0.613125,0.048718
aniline_11_05,38.1199847,0.378,0.391333,0.04637,-0.089893
aniline_11_05,38.1166609,0.378,0.374004,0.55505,0.349995
aniline_11_05,38.1054126,0.378,0.267078,0.284547,-0.841733
aniline_11_05,38.1208852,0.378,0.220054,0.269375,0.240591
aniline_11_05,38.0572581,0.378,0.20755,0.254203,0.096594
aniline_11_05,0.5798461,0.005,0.179683,0.208479,0.048569
aniline_11_05,0.5754686,0.005,0.072501,-0.127014,0.27467
aniline_11_05,0.5817649,0.005,0.055911,-0.186811,-0.074151
aniline_11_05,0.5822241,0.005,0.039606,0.013743,0.000958
aniline_11_05,0.5839314,0.005,0.032458,-0.009019,-0.088594
aniline_11_05,54.9518178,0.547,0.026465,0.019127,0.010488
aniline_11_05,0.5214515,0.005,0.0251,0.017257,-0.006517
aniline_11_05,0.5195093,0.005,0.022052,0.016411,-0.004128
aniline_12_01,38.1258562,0.378,-0.705612,0.59927,-0.149848
aniline_12_01,38.1202094,0.378,-0.383109,-0.000707,0.217063
aniline_12_01,38.12475,0.378,-0.382439,-0.60727,-0.377356
aniline_12_01,38.1207291,0.378,-0.268447,-0.217086,0.821528
aniline_12_01,38.1210488,0.378,-0.218544,-0.280721,-0.194374
aniline_12_01,38.058094,0.378,-0.210907,-0.242906,-0.006959
aniline_12_01,0.5810528,0.005,-0.179353,-0.198155,0.018537
aniline_12_01,0.5815845,0.005,-0.070269,0.090682,-0.256689
aniline_12_01,0.5817675,0.005,-0.056228,0.195912,0.043738
aniline_12_01,0.5813792,0.005,-0.040019,-0.015197,-0.010588
aniline_12_01,0.5838242,0.005,-0.033034,0.015216,0.082137
aniline_12_01,54.9580177,0.547,-0.026444,-0.01892,-0.007397
aniline_12_01,0.5219017,0.005,-0.02486,-0.014891,0.014717
aniline_12_01,0.5220796,0.005,-0.022269,-0.015886,0.004265
aniline_12_05,38.1249394,0.378,0.70563,-0.603799,0.135357
aniline_12_05,38.1172305,0.378,0.385007,0.00989,-0.205414
aniline_12_05,38.1251291,0.378,0.380207,0.593464,0.382117
aniline_12_05,38.1199255,0.378,0.268842,0.233562,-0.828838
aniline_12_05,38.0933387,0.378,0.218799,0.283982,0.20215
aniline_12_05,38.0569003,0.378,0.21061,0.2448,0.02858
aniline_12_05,0.5708704,0.005,0.179337,0.201945,-0.006425
aniline_12_05,0.5817158,0.005,0.070884,-0.088325,0.242295
aniline_12_05,0.5769922,0.005,0.056189,-0.19617,-0.0439
aniline_12_05,0.5807115,0.005,0.040236,0.004774,-0.011242
aniline_12_05,0.5800933,0.005,0.032084,-0.007378,-0.061149
aniline_12_05,54.9583567,0.547,0.026457,0.019878,0.00634
aniline_12_05,0.5213019,0.005,0.024616,0.014315,-0.014995
aniline_12_05,0.5222,0.005,0.022266,0.016242,-0.003307
aniline_13_01,38.1250219,0.378,-0.705432,0.598665,-0.154452
aniline_13_01,38.1224747,0.378,-0.383016,-0.000719,0.217903
aniline_13_01,38.1245475,0.378,-0.382853,-0.609587,-0.371066
aniline_13_01,38.1168297,0.378,-0.268664,-0.210312,0.821694
aniline_13_01,38.1224638,0.378,-0.218482,-0.281013,-0.195619
aniline_13_01,38.0581149,0.378,-0.21085,-0.242924,-0.004922
aniline_13_01,0.5815145,0.005,-0.179304,-0.198191,0.02097
aniline_13_01,0.5792547,0.005,-0.070254,0.090217,-0.259779
aniline_13_01,0.581996,0.005,-0.05575,0.197622,0.047198
aniline_13_01,0.5828217,0.005,-0.040237,-0.0159,-0.014375
aniline_13_01,0.5836374,0.005,-0.033027,0.015291,0.082687
aniline_13_01,54.9580566,0.547,-0.026436,-0.018931,-0.007335
aniline_13_01,0.5220061,0.005,-0.024854,-0.014888,0.015172
aniline_13_01,0.5219525,0.005,-0.022263,-0.01589,0.004519
aniline_13_05,38.1251423,0.378,-0.705847,0.604511,-0.127769
aniline_13_05,38.1185981,0.378,-0.385804,-0.017374,0.195353
aniline_13_05,38.1211393,0.378,-0.379039,-0.599071,-0.356701
aniline_13_05,38.0780757,0.378,-0.26863,-0.226581,0.823629
aniline_13_05,38.1093864,0.378,-0.218468,-0.276189,-0.209487
aniline_13_05,38.0567018,0.378,-0.210397,-0.242867,-0.043586
aniline_13_05,0.5744323,0.005,-0.179609,-0.203432,-0.002224
aniline_13_05,0.565141,0.005,-0.072351,0.086834,-0.295549
aniline_13_05,0.581979,0.005,-0.056216,0.196417,0.050407
aniline_13_05,0.57308,0.005,-0.040171,-0.011161,0.004831
aniline_13_05,0.583635,0.005,-0.032623,0.011803,0.064263
aniline_13_05,54.9586176,0.547,-0.026499,-0.02079,0.007108
aniline_13_05,0.521858,0.005,-0.024033,-0.017683,0.004048
aniline_13_05,0.5215817,0.005,-0.022267,-0.016207,0.00356
aniline_14_01,38.1249141,0.378,-0.705455,0.598316,-0.156112
aniline_14_01,38.1222421,0.378,-0.382571,0.000891,0.221408
aniline_14_01,38.1247389,0.378,-0.383044,-0.610045,-0.376072
aniline_14_01,38.1171666,0.378,-0.268938,-0.210275,0.82076
aniline_14_01,38.1226886,0.378,-0.21849,-0.281526,-0.190674
aniline_14_01,38.0581527,0.378,-0.210855,-0.242868,-0.00269
aniline_14_01,0.5817697,0.005,-0.17931,-0.197969,0.02279
aniline_14_01,0.5795827,0.005,-0.070256,0.089775,-0.256538
aniline_14_01,0.5818109,0.005,-0.055978,0.197104,0.042201
aniline_14_01,0.582638,0.005,-0.040009,-0.015279,-0.010899
aniline_14_01,0.5834498,0.005,-0.033027,0.015465,0.081449
aniline_14_01,54.9580739,0.547,-0.026437,-0.018964,-0.007112
aniline_14_01,0.5220105,0.005,-0.024855,-0.01482,0.015178
aniline_14_01,0.5219468,0.005,-0.022264,-0.015862,0.004637
aniline_14_05,38.1252195,0.378,-0.705723,0.599568,-0.152732
aniline_14_05,38.1180456,0.378,-0.382099,-0.001455,0.237852
aniline_14_05,38.1244129,0.378,-0.382246,-0.609943,-0.377521
aniline_14_05,38.0818665,0.378,-0.268916,-0.214466,0.811107
aniline_14_05,38.1117682,0.378,-0.219175,-0.277881,-0.186773
aniline_14_05,38.05728,0.378,-0.210654,-0.242355,-0.016886
aniline_14_05,0.5761686,0.005,-0.179857,-0.19893,0.014276
aniline_14_05,0.5675382,0.005,-0.071279,0.087931,-0.278696
aniline_14_05,0.5780844,0.005,-0.056906,0.194854,0.032653
aniline_14_05,0.5754217,0.005,-0.039932,-0.010148,0.009365
aniline_14_05,0.5836873,0.005,-0.032447,0.011907,0.0737
aniline_14_05,54.9585492,0.547,-0.026958,-0.021777,0.000809
aniline_14_05,0.5218783,0.005,-0.024034,-0.017118,0.00551
aniline_14_05,0.5215584,0.005,-0.022269,-0.015868,0.004606
aniline_15_01,38.1245657,0.378,0.705532,-0.604907,0.123579
aniline_15_01,38.1205716,0.378,0.387212,0.01955,-0.175124
aniline_15_01,38.1242612,0.378,0.378584,0.592478,0.3643
aniline_15_01,38.1186339,0.378,0.268748,0.231192,-0.830195
aniline_15_01,38.1214716,0.378,0.218533,0.282493,0.210713
aniline_15_01,38.057657,0.378,0.210335,0.243676,0.03374
aniline_15_01,0.581312,0.005,0.179312,0.201866,-0.003021
aniline_15_01,0.5817653,0.005,0.070492,-0.094847,0.273328
aniline_15_01,0.581907,0.005,0.056004,-0.197605,-0.059655
aniline_15_01,0.5811535,0.005,0.039765,0.013734,0.010182
aniline_15_01,0.583697,0.005,0.033031,-0.013802,-0.088939
aniline_15_01,54.9577126,0.547,0.026436,0.019142,0.009106
aniline_15_01,0.5224163,0.005,0.024855,0.015518,-0.014111
aniline_15_01,0.5215967,0.005,0.022264,0.01627,-0.00315
aniline_15_05,38.1118945,0.378,0.704073,-0.629618,0.076022
aniline_15_05,38.1076722,0.378,0.4111,0.119664,-0.404849
aniline_15_05,38.1139457,0.378,0.359723,0.551206,-0.150468
aniline_15_05,38.084778,0.378,0.265684,0.251221,0.837452
aniline_15_05,38.0898526,0.378,0.219156,0.276587,-0.157782
aniline_15_05,38.0460168,0.378,0.206106,0.230072,-0.008977
aniline_15_05,0.5727392,0.005,0.179423,0.21142,-0.035733
aniline_15_05,0.5817818,0.005,0.071374,-0.108905,-0.266532
aniline_15_05,0.580465,0.005,0.056546,-0.187219,0.036771
aniline_15_05,0.5794196,0.005,0.038762,0.010722,0.033519
aniline_15_05,0.5810306,0.005,0.032058,-0.009844,0.079252
aniline_15_05,54.9534469,0.547,0.026121,0.018348,0.000799
aniline_15_05,0.523414,0.005,0.024256,0.020584,0.017288
aniline_15_05,0.5192112,0.005,0.022248,0.017483,0.001856
aniline_16_01,38.1246353,0.378,0.705695,-0.601571,0.141721
aniline_16_01,38.1208604,0.378,0.384772,0.009386,-0.208873
aniline_16_01,38.1245635,0.378,0.380109,0.602697,0.372589
aniline_16_01,38.119594,0.378,0.268631,0.221676,-0.821546
aniline_16_01,38.1227673,0.378,0.219099,0.276456,0.206871
aniline_16_01,38.0579724,0.378,0.210891,0.245571,0.013771
aniline_16_01,0.5815506,0.005,0.179578,0.20015,-0.011325
aniline_16_01,0.580795,0.005,0.070273,-0.092814,0.263609
aniline_16_01,0.5819385,0.005,0.056008,-0.197582,-0.050923
aniline_16_01,0.5818562,0.005,0.04002,0.01534,0.011472
aniline_16_01,0.5832849,0.005,0.032723,-0.009484,-0.083536
aniline_16_01,54.9581714,0.547,0.026443,0.019087,0.008127
aniline_16_01,0.5219505,0.005,0.02509,0.015746,-0.011719
aniline_16_01,0.5218911,0.005,0.022269,0.016037,-0.004051
aniline_16_05,38.1183959,0.378,0.704778,-0.618488,0.062292
aniline_16_05,38.1147326,0.378,0.399381,0.069756,-0.058628
aniline_16_05,38.1218355,0.378,0.368181,0.560368,0.325645
aniline_16_05,38.1121399,0.378,0.268193,0.261926,-0.854036
aniline_16_05,38.1129817,0.378,0.219477,0.272482,0.26246
aniline_16_05,38.0547184,0.378,0.208462,0.251352,0.081999
aniline_16_05,0.5719815,0.005,0.179381,0.20324,0.016093
aniline_16_05,0.5742816,0.005,0.07068,-0.106926,0.262601
aniline_16_05,0.5812171,0.005,0.055895,-0.196886,-0.082853
aniline_16_05,0.5805378,0.005,0.039702,0.004692,-0.011592
aniline_16_05,0.5807285,0.005,0.032056,-0.004549,-0.072522
aniline_16_05,54.9589201,0.547,0.026181,0.01868,0.008804
aniline_16_05,0.5216238,0.005,0.024512,0.020729,-0.009415
aniline_16_05,0.5213253,0.005,0.022005,0.015471,-0.002976
aniline_17_01,38.1242463,0.378,0.705029,-0.601157,0.147922
aniline_17_01,38.1212555,0.378,0.382432,-5.90E-05,-0.224943
aniline_17_01,38.1267458,0.378,0.383086,0.607033,0.384787
aniline_17_01,38.1193525,0.378,0.269709,0.219743,-0.82102
aniline_17_01,38.1228864,0.378,0.219119,0.279358,0.198157
aniline_17_01,38.0580895,0.378,0.210817,0.239843,0.003221
aniline_17_01,0.581877,0.005,0.17966,0.201913,-0.006338
aniline_17_01,0.5807833,0.005,0.070708,-0.109564,0.240582
aniline_17_01,0.5799772,0.005,0.054432,-0.178891,-0.033463
aniline_17_01,0.5818051,0.005,0.039976,0.015226,0.012182
aniline_17_01,0.5827496,0.005,0.033019,-0.014579,-0.081506
aniline_17_01,54.9543943,0.547,0.026416,0.019076,0.00835
aniline_17_01,0.5208905,0.005,0.024843,0.015259,-0.014259
aniline_17_01,0.5220463,0.005,0.021936,0.021268,-0.002125
aniline_17_05,38.1228841,0.378,0.703224,-0.614256,0.098349
aniline_17_05,38.1198653,0.378,0.383499,0.029419,-0.20021
aniline_17_05,38.1260715,0.378,0.381761,0.573434,0.418431
aniline_17_05,38.1125995,0.378,0.276042,0.273999,-0.825464
aniline_17_05,38.1142813,0.378,0.218952,0.270655,0.234285
aniline_17_05,38.0546249,0.378,0.209778,0.232668,0.033805
aniline_17_05,0.5769831,0.005,0.180007,0.203193,0.045559
aniline_17_05,0.5764075,0.005,0.073514,-0.190391,0.170258
aniline_17_05,0.5665513,0.005,0.04942,-0.109433,-0.029589
aniline_17_05,0.5814111,0.005,0.03829,0.002939,0.006868
aniline_17_05,0.581737,0.005,0.032691,-0.012968,-0.072977
aniline_17_05,54.9007161,0.547,0.026343,0.018463,0.014494
aniline_17_05,0.5001254,0.005,0.024322,0.013952,-0.012831
aniline_17_05,0.5103052,0.005,0.021146,0.017589,0.007101
aniline_18_01,38.125772,0.378,0.705583,-0.597608,0.155631
aniline_18_01,38.1206304,0.378,0.382495,-0.00524,-0.234091
aniline_18_01,38.1218909,0.378,0.383069,0.612298,0.376913
aniline_18_01,38.1204664,0.378,0.268467,0.21136,-0.814847
aniline_18_01,38.1220782,0.378,0.218491,0.281841,0.19596
aniline_18_01,38.0575943,0.378,0.210861,0.243604,0.005405
aniline_18_01,0.5808332,0.005,0.179308,0.198429,-0.021398
aniline_18_01,0.581447,0.005,0.071416,-0.10559,0.259475
aniline_18_01,0.5830437,0.005,0.055293,-0.18063,-0.03874
aniline_18_01,0.5815845,0.005,0.040244,0.016046,0.014437
aniline_18_01,0.5834324,0.005,0.033035,-0.015209,-0.081906
aniline_18_01,54.956414,0.547,0.02644,0.019061,0.007592
aniline_18_01,0.5211911,0.005,0.024855,0.014896,-0.015224
aniline_18_01,0.5218652,0.005,0.022265,0.015926,-0.004527
aniline_18_05,38.1200829,0.378,0.703767,-0.604131,0.132947
aniline_18_05,38.1188133,0.378,0.386047,0.002323,-0.239579
aniline_18_05,38.0986533,0.378,0.38001,0.602668,0.387202
aniline_18_05,38.1182972,0.378,0.271187,0.231115,-0.8046
aniline_18_05,38.1116551,0.378,0.218268,0.280735,0.235061
aniline_18_05,38.0534343,0.378,0.210934,0.248465,0.029122
aniline_18_05,0.5684137,0.005,0.180784,0.198838,-0.018661
aniline_18_05,0.5808333,0.005,0.076194,-0.153841,0.25636
aniline_18_05,0.5775345,0.005,0.052091,-0.116272,-0.027007
aniline_18_05,0.5815566,0.005,0.03965,-0.004983,0.011675
aniline_18_05,0.5815349,0.005,0.032098,-0.011999,-0.063879
aniline_18_05,54.9238627,0.547,0.026143,0.019717,0.003886
aniline_18_05,0.5073913,0.005,0.024769,0.015733,-0.015652
aniline_18_05,0.5114372,0.005,0.022241,0.017969,-0.015584
aniline_19_01,38.124689,0.378,-0.705576,0.598192,-0.156083
aniline_19_01,38.1226773,0.378,-0.381877,0.001899,0.223028
aniline_19_01,38.1195532,0.378,-0.383097,-0.611072,-0.37617
aniline_19_01,38.1189626,0.378,-0.268939,-0.20899,0.818678
aniline_19_01,38.122407,0.378,-0.218544,-0.281515,-0.188135
aniline_19_01,38.0582998,0.378,-0.211137,-0.243512,-0.001058
aniline_19_01,0.5820867,0.005,-0.179339,-0.197439,0.024958
aniline_19_01,0.579349,0.005,-0.070961,0.087272,-0.263593
aniline_19_01,0.5833182,0.005,-0.056209,0.196424,0.038217
aniline_19_01,0.5823019,0.005,-0.040475,-0.01666,-0.016778
aniline_19_01,0.5834482,0.005,-0.03303,0.01562,0.08129
aniline_19_01,54.957827,0.547,-0.026443,-0.018945,-0.006919
aniline_19_01,0.5220602,0.005,-0.024858,-0.014723,0.015395
aniline_19_01,0.5220068,0.005,-0.022268,-0.015802,0.004843
aniline_19_05,38.1246094,0.378,-0.706205,0.601734,-0.135512
aniline_19_05,38.1112146,0.378,-0.38062,-0.00703,0.202221
aniline_19_05,38.0730007,0.378,-0.381408,-0.608336,-0.37119
aniline_19_05,38.1078946,0.378,-0.269818,-0.21328,0.813689
aniline_19_05,38.1078201,0.378,-0.218775,-0.281151,-0.193193
aniline_19_05,38.057982,0.378,-0.211264,-0.244026,-0.018269
aniline_19_05,0.577583,0.005,-0.18002,-0.19477,0.034626
aniline_19_05,0.5643675,0.005,-0.073854,0.081484,-0.310652
aniline_19_05,0.5561909,0.005,-0.05731,0.194115,0.017753
aniline_19_05,0.5793271,0.005,-0.040106,-0.016164,0.002823
aniline_19_05,0.5830646,0.005,-0.032684,0.010227,0.069563
aniline_19_05,54.9575902,0.547,-0.026696,-0.02112,-0.010044
aniline_19_05,0.521962,0.005,-0.02452,-0.019264,0.005003
aniline_19_05,0.5217186,0.005,-0.022315,-0.016503,0.0149
aniline_20_01,38.1252992,0.378,0.705645,-0.598654,0.154355
aniline_20_01,38.1223801,0.378,0.382672,-0.000688,-0.224586
aniline_20_01,38.1246848,0.378,0.382923,0.608996,0.378067
aniline_20_01,38.1164253,0.378,0.268164,0.212947,-0.818422
aniline_20_01,38.1221886,0.378,0.218806,0.281616,0.192145
aniline_20_01,38.0580078,0.378,0.210908,0.242633,0.002625
aniline_20_01,0.5809738,0.005,0.179353,0.197734,-0.022923
aniline_20_01,0.579072,0.005,0.07028,-0.089948,0.258325
aniline_20_01,0.5819364,0.005,0.055992,-0.197114,-0.043014
aniline_20_01,0.5828478,0.005,0.040022,0.015341,0.010821
aniline_20_01,0.5836365,0.005,0.03272,-0.010282,-0.080797
aniline_20_01,54.9582038,0.547,0.026444,0.018945,0.007128
aniline_20_01,0.5219397,0.005,0.02486,0.01478,-0.015315
aniline_20_01,0.5218534,0.005,0.022269,0.015835,-0.004696
aniline_20_05,38.1232003,0.378,0.705805,-0.600831,0.149089
aniline_20_05,38.1152118,0.378,0.382694,0.005428,-0.241577
aniline_20_05,38.1228862,0.378,0.382785,0.605418,0.372477
aniline_20_05,38.0722979,0.378,0.2674,0.219043,-0.81107
aniline_20_05,38.1117725,0.378,0.219695,0.276731,0.204034
aniline_20_05,38.0539136,0.378,0.209875,0.245884,0.021848
aniline_20_05,0.5677759,0.005,0.179652,0.198588,-0.015186
aniline_20_05,0.5632424,0.005,0.072179,-0.091811,0.274112
aniline_20_05,0.5812258,0.005,0.055999,-0.196268,-0.047425
aniline_20_05,0.5714967,0.005,0.04055,0.000498,-0.008034
aniline_20_05,0.5805359,0.005,0.031275,-0.004882,-0.054733
aniline_20_05,54.9596056,0.547,0.026959,0.021631,-0.000385
aniline_20_05,0.5212262,0.005,0.024035,0.017135,-0.005728
aniline_20_05,0.5208828,0.005,0.022269,0.015795,-0.00463
aniline_2_01,38.1238499,0.378,0.705663,-0.610749,0.11358
aniline_2_01,38.120901,0.378,0.380621,0.030069,-0.123549
aniline_2_01,38.1238037,0.378,0.383549,0.602406,0.381783
aniline_2_01,38.1196163,0.378,0.267548,0.215006,-0.846056
aniline_2_01,38.1225533,0.378,0.220409,0.276372,0.188155
aniline_2_01,38.0619549,0.378,0.212115,0.243425,-0.004338
aniline_2_01,0.5821001,0.005,0.179884,0.191672,-0.040113
aniline_2_01,0.5813023,0.005,0.070974,-0.101987,0.253322
aniline_2_01,0.5823837,0.005,0.054898,-0.181608,-0.03387
aniline_2_01,0.5819128,0.005,0.040036,0.013487,0.013412
aniline_2_01,0.5829727,0.005,0.032768,-0.016838,-0.086054
aniline_2_01,54.9518255,0.547,0.026476,0.017975,0.006062
aniline_2_01,0.5223024,0.005,0.024881,0.013808,-0.0163
aniline_2_01,0.5228388,0.005,0.022293,0.014954,-0.005515
aniline_2_05,38.1194016,0.378,0.705233,-0.642817,0.011659
aniline_2_05,38.1188347,0.378,0.376159,0.13551,-0.284931
aniline_2_05,38.1187471,0.378,0.385623,0.574439,-0.293692
aniline_2_05,38.111076,0.378,0.263852,0.214411,0.862291
aniline_2_05,38.1120004,0.378,0.226523,0.266884,-0.104557
aniline_2_05,38.0634769,0.378,0.214507,0.227934,0.02812
aniline_2_05,0.5788766,0.005,0.18082,0.174547,0.09801
aniline_2_05,0.5794733,0.005,0.075756,-0.142666,-0.249467
aniline_2_05,0.5836733,0.005,0.052454,-0.131323,0.006278
aniline_2_05,0.5828268,0.005,0.038621,0.008825,0.00112
