e,an,bnd1,ang1,cmdt1,cmdb1,cmod1,cmevs1,cmevl1,bnd2,cmdt2,cmdb2,cmod2,cmevs2,cmevl2,bnd3,cmdt3,cmdb3,cmod3,cmevs3,cmevlbnd3,bnd4,cmdt3,cmdb3,cmod3,cmevs3,cmevl3
38.038009,6,1.097,100.8,36.858,0.500,5.469,-0.305,37.663,1.422,36.858,73.517,33.755,16.777,93.598,1.530,36.858,36.858,23.529,13.329,60.387,1.532,36.858,36.858,23.499,13.359,60.357
38.0359351,6,1.099,100.8,36.858,0.500,5.460,-0.302,37.660,1.424,36.858,73.517,33.708,16.818,93.557,1.532,36.858,36.858,23.499,13.359,60.357,1.538,36.858,36.858,23.407,13.451,60.265
0.5797839,1,1.105,108.5,0.500,36.858,5.430,-0.294,37.652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5754889,1,1.097,106.9,0.500,36.858,5.469,-0.305,37.663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5774599,1,1.097,111.2,0.500,36.858,5.469,-0.305,37.663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5779726,1,1.099,108.8,0.500,36.858,5.460,-0.302,37.660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.4386104,8,0.967,107.4,73.517,0.500,8.273,-0.426,74.443,1.414,73.517,36.858,33.946,16.609,93.766,0,0,0,0,0,0,0,0,0,0,0,0
0.4804296,1,0.967,107.4,0.500,73.517,8.273,-0.426,74.443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.4315773,8,0.969,106.3,73.517,0.500,8.256,-0.422,74.439,1.422,73.517,36.858,33.755,16.777,93.598,0,0,0,0,0,0,0,0,0,0,0,0
0.4825756,1,0.969,106.3,0.500,73.517,8.256,-0.422,74.439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.4432224,8,0.967,106.9,73.517,0.500,8.273,-0.426,74.443,1.424,73.517,36.858,33.708,16.818,93.557,0,0,0,0,0,0,0,0,0,0,0,0
0.4774219,1,0.967,106.9,0.500,73.517,8.273,-0.426,74.443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.0454389,6,1.095,105.8,36.858,0.500,5.479,-0.308,37.666,1.100,36.858,0.500,5.455,-0.301,37.659,1.438,36.858,73.517,33.380,17.106,93.269,1.521,36.858,36.858,23.669,13.189,60.527
0.5802381,1,1.100,105.8,0.500,36.858,5.455,-0.301,37.659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5795634,1,1.095,106.4,0.500,36.858,5.479,-0.308,37.666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.4342048,8,0.969,106.4,73.517,0.500,8.256,-0.422,74.439,1.438,73.517,36.858,33.380,17.106,93.269,0,0,0,0,0,0,0,0,0,0,0,0
0.4824729,1,0.969,107.2,0.500,73.517,8.256,-0.422,74.439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.0388158,6,1.105,102.0,36.858,0.500,5.430,-0.294,37.652,1.435,36.858,73.517,33.449,17.046,93.329,1.521,36.858,36.858,23.669,13.189,60.527,1.540,36.858,36.858,23.377,13.481,60.235
75.4079617,8,1.434,105.5,73.517,36.858,33.473,17.025,93.350,1.435,73.517,36.858,33.449,17.046,93.329,0,0,0,0,0,0,0,0,0,0,0,0
37.9520728,6,1.097,100.8,36.858,0.500,5.469,-0.305,37.663,1.415,36.858,73.517,33.922,16.630,93.745,1.434,36.858,73.517,33.473,17.025,93.350,1.529,36.858,36.858,23.545,13.313,60.403
38.0377136,6,1.097,100.8,36.858,0.500,5.469,-0.305,37.663,1.422,36.858,73.517,33.755,16.777,93.598,1.529,36.858,36.858,23.545,13.313,60.403,1.532,36.858,36.858,23.499,13.359,60.357
38.0354852,6,1.098,100.8,36.858,0.500,5.464,-0.303,37.661,1.425,36.858,73.517,33.684,16.839,93.536,1.532,36.858,36.858,23.499,13.359,60.357,1.540,36.858,36.858,23.377,13.481,60.235
0.579345,1,1.105,108.4,0.500,36.858,5.430,-0.294,37.652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.575424,1,1.097,106.9,0.500,36.858,5.469,-0.305,37.663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5774931,1,1.097,111.3,0.500,36.858,5.469,-0.305,37.663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5779085,1,1.098,108.8,0.500,36.858,5.464,-0.303,37.661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.4389415,8,0.967,107.3,73.517,0.500,8.273,-0.426,74.443,1.415,73.517,36.858,33.922,16.630,93.745,0,0,0,0,0,0,0,0,0,0,0,0
0.4802919,1,0.967,107.3,0.500,73.517,8.273,-0.426,74.443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.431888,8,0.969,106.5,73.517,0.500,8.256,-0.422,74.439,1.422,73.517,36.858,33.755,16.777,93.598,0,0,0,0,0,0,0,0,0,0,0,0
0.4823035,1,0.969,106.5,0.500,73.517,8.256,-0.422,74.439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.4444941,8,0.967,107.3,73.517,0.500,8.273,-0.426,74.443,1.425,73.517,36.858,33.684,16.839,93.536,0,0,0,0,0,0,0,0,0,0,0,0
0.4764515,1,0.967,107.3,0.500,73.517,8.273,-0.426,74.443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.045724,6,1.096,105.4,36.858,0.500,5.474,-0.306,37.664,1.101,36.858,0.500,5.450,-0.299,37.657,1.437,36.858,73.517,33.403,17.086,93.289,1.521,36.858,36.858,23.669,13.189,60.527
0.5800222,1,1.101,105.4,0.500,36.858,5.450,-0.299,37.657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5799391,1,1.096,106.8,0.500,36.858,5.474,-0.306,37.664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.4323603,8,0.969,106.8,73.517,0.500,8.256,-0.422,74.439,1.437,73.517,36.858,33.403,17.086,93.289,0,0,0,0,0,0,0,0,0,0,0,0
0.4831134,1,0.969,107.3,0.500,73.517,8.256,-0.422,74.439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.0400011,6,1.101,103.2,36.858,0.500,5.450,-0.299,37.657,1.439,36.858,73.517,33.356,17.127,93.248,1.526,36.858,36.858,23.591,13.267,60.449,1.538,36.858,36.858,23.407,13.451,60.265
75.4076335,8,1.424,106.1,73.517,36.858,33.708,16.818,93.557,1.439,73.517,36.858,33.356,17.127,93.248,0,0,0,0,0,0,0,0,0,0,0,0
37.9519151,6,1.096,100.8,36.858,0.500,5.474,-0.306,37.664,1.421,36.858,73.517,33.779,16.756,93.619,1.424,36.858,73.517,33.708,16.818,93.557,1.527,36.858,36.858,23.576,13.282,60.434
38.0376181,6,1.099,100.8,36.858,0.500,5.460,-0.302,37.660,1.418,36.858,73.517,33.850,16.693,93.682,1.527,36.858,36.858,23.576,13.282,60.434,1.546,36.858,36.858,23.286,13.572,60.144
38.0368607,6,1.094,100.8,36.858,0.500,5.484,-0.309,37.667,1.437,36.858,73.517,33.403,17.086,93.289,1.538,36.858,36.858,23.407,13.451,60.265,1.546,36.858,36.858,23.286,13.572,60.144
0.5774653,1,1.101,107.9,0.500,36.858,5.450,-0.299,37.657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5755217,1,1.096,106.5,0.500,36.858,5.474,-0.306,37.664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5790012,1,1.099,111.2,0.500,36.858,5.460,-0.302,37.660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5769644,1,1.094,110.3,0.500,36.858,5.484,-0.309,37.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.4399685,8,0.967,107.1,73.517,0.500,8.273,-0.426,74.443,1.421,73.517,36.858,33.779,16.756,93.619,0,0,0,0,0,0,0,0,0,0,0,0
0.4803003,1,0.967,107.2,0.500,73.517,8.273,-0.426,74.443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.4318441,8,0.972,105.9,73.517,0.500,8.230,-0.416,74.433,1.418,73.517,36.858,33.850,16.693,93.682,0,0,0,0,0,0,0,0,0,0,0,0
0.4820758,1,0.972,105.9,0.500,73.517,8.230,-0.416,74.433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.4485388,8,0.967,108.1,73.517,0.500,8.273,-0.426,74.443,1.437,73.517,36.858,33.403,17.086,93.289,0,0,0,0,0,0,0,0,0,0,0,0
0.4738468,1,0.967,108.1,0.500,73.517,8.273,-0.426,74.443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.0462153,6,1.097,105.1,36.858,0.500,5.469,-0.305,37.663,1.101,36.858,0.500,5.450,-0.299,37.657,1.431,36.858,73.517,33.543,16.963,93.412,1.526,36.858,36.858,23.591,13.267,60.449
0.5808321,1,1.101,105.1,0.500,36.858,5.450,-0.299,37.657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5804624,1,1.097,107.3,0.500,36.858,5.469,-0.305,37.663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.4267339,8,0.968,107.3,73.517,0.500,8.264,-0.424,74.441,1.431,73.517,36.858,33.543,16.963,93.412,0,0,0,0,0,0,0,0,0,0,0,0
0.4856571,1,0.968,108.3,0.500,73.517,8.264,-0.424,74.441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.0396774,6,1.102,103.1,36.858,0.500,5.445,-0.298,37.656,1.438,36.858,73.517,33.380,17.106,93.269,1.524,36.858,36.858,23.622,13.236,60.480,1.537,36.858,36.858,23.422,13.436,60.280
75.4078538,8,1.424,106.1,73.517,36.858,33.708,16.818,93.557,1.438,73.517,36.858,33.380,17.106,93.269,0,0,0,0,0,0,0,0,0,0,0,0
37.9514921,6,1.097,100.7,36.858,0.500,5.469,-0.305,37.663,1.421,36.858,73.517,33.779,16.756,93.619,1.424,36.858,73.517,33.708,16.818,93.557,1.528,36.858,36.858,23.560,13.298,60.418
38.037266,6,1.099,100.7,36.858,0.500,5.460,-0.302,37.660,1.417,36.858,73.517,33.874,16.672,93.703,1.528,36.858,36.858,23.560,13.298,60.418,1.543,36.858,36.858,23.331,13.527,60.189
38.036551,6,1.096,100.7,36.858,0.500,5.474,-0.306,37.664,1.437,36.858,73.517,33.403,17.086,93.289,1.537,36.858,36.858,23.422,13.436,60.280,1.543,36.858,36.858,23.331,13.527,60.189
0.5771335,1,1.102,108.0,0.500,36.858,5.445,-0.298,37.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.575448,1,1.097,106.6,0.500,36.858,5.469,-0.305,37.663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5789184,1,1.099,111.1,0.500,36.858,5.460,-0.302,37.660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5770391,1,1.096,110.2,0.500,36.858,5.474,-0.306,37.664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.4402147,8,0.967,107.1,73.517,0.500,8.273,-0.426,74.443,1.421,73.517,36.858,33.779,16.756,93.619,0,0,0,0,0,0,0,0,0,0,0,0
0.4800863,1,0.967,107.1,0.500,73.517,8.273,-0.426,74.443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.4325725,8,0.972,106.0,73.517,0.500,8.230,-0.416,74.433,1.417,73.517,36.858,33.874,16.672,93.703,0,0,0,0,0,0,0,0,0,0,0,0
0.4817189,1,0.972,106.0,0.500,73.517,8.230,-0.416,74.433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.4500196,8,0.966,108.1,73.517,0.500,8.282,-0.428,74.445,1.437,73.517,36.858,33.403,17.086,93.289,0,0,0,0,0,0,0,0,0,0,0,0
0.4732012,1,0.966,108.1,0.500,73.517,8.282,-0.428,74.445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.0463346,6,1.099,105.2,36.858,0.500,5.460,-0.302,37.660,1.101,36.858,0.500,5.450,-0.299,37.657,1.432,36.858,73.517,33.520,16.983,93.392,1.524,36.858,36.858,23.622,13.236,60.480
0.5805436,1,1.101,105.2,0.500,36.858,5.450,-0.299,37.657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5808261,1,1.099,107.8,0.500,36.858,5.460,-0.302,37.660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.4264507,8,0.968,107.8,73.517,0.500,8.264,-0.424,74.441,1.432,73.517,36.858,33.520,16.983,93.392,0,0,0,0,0,0,0,0,0,0,0,0
0.4856145,1,0.968,108.4,0.500,73.517,8.264,-0.424,74.441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.0394622,6,1.101,103.0,36.858,0.500,5.450,-0.299,37.657,1.438,36.858,73.517,33.380,17.106,93.269,1.523,36.858,36.858,23.638,13.220,60.496,1.537,36.858,36.858,23.422,13.436,60.280
75.4080669,8,1.425,106.2,73.517,36.858,33.684,16.839,93.536,1.438,73.517,36.858,33.380,17.106,93.269,0,0,0,0,0,0,0,0,0,0,0,0
37.9511267,6,1.097,100.5,36.858,0.500,5.469,-0.305,37.663,1.420,36.858,73.517,33.803,16.735,93.640,1.425,36.858,73.517,33.684,16.839,93.536,1.528,36.858,36.858,23.560,13.298,60.418
38.0369092,6,1.098,100.5,36.858,0.500,5.464,-0.303,37.661,1.417,36.858,73.517,33.874,16.672,93.703,1.528,36.858,36.858,23.560,13.298,60.418,1.542,36.858,36.858,23.346,13.512,60.204
38.0362213,6,1.096,100.5,36.858,0.500,5.474,-0.306,37.664,1.437,36.858,73.517,33.403,17.086,93.289,1.537,36.858,36.858,23.422,13.436,60.280,1.542,36.858,36.858,23.346,13.512,60.204
0.5768338,1,1.101,108.3,0.500,36.858,5.450,-0.299,37.657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5753895,1,1.097,106.7,0.500,36.858,5.469,-0.305,37.663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5788533,1,1.098,111.1,0.500,36.858,5.464,-0.303,37.661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5772073,1,1.096,110.1,0.500,36.858,5.474,-0.306,37.664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.4404013,8,0.967,107.1,73.517,0.500,8.273,-0.426,74.443,1.420,73.517,36.858,33.803,16.735,93.640,0,0,0,0,0,0,0,0,0,0,0,0
0.479922,1,0.967,107.2,0.500,73.517,8.273,-0.426,74.443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.4331466,8,0.972,106.2,73.517,0.500,8.230,-0.416,74.433,1.417,73.517,36.858,33.874,16.672,93.703,0,0,0,0,0,0,0,0,0,0,0,0
0.4814401,1,0.972,106.2,0.500,73.517,8.230,-0.416,74.433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.4510112,8,0.967,108.1,73.517,0.500,8.273,-0.426,74.443,1.437,73.517,36.858,33.403,17.086,93.289,0,0,0,0,0,0,0,0,0,0,0,0
0.4727393,1,0.967,108.1,0.500,73.517,8.273,-0.426,74.443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.0465677,6,1.099,105.3,36.858,0.500,5.460,-0.302,37.660,1.100,36.858,0.500,5.455,-0.301,37.659,1.432,36.858,73.517,33.520,16.983,93.392,1.523,36.858,36.858,23.638,13.220,60.496
0.5802397,1,1.099,105.3,0.500,36.858,5.460,-0.302,37.660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.581229,1,1.100,108.2,0.500,36.858,5.455,-0.301,37.659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.4261791,8,0.969,108.4,73.517,0.500,8.256,-0.422,74.439,1.432,73.517,36.858,33.520,16.983,93.392,0,0,0,0,0,0,0,0,0,0,0,0
0.4856825,1,0.969,108.4,0.500,73.517,8.256,-0.422,74.439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.0396007,6,1.100,102.0,36.858,0.500,5.455,-0.301,37.659,1.436,36.858,73.517,33.426,17.066,93.309,1.518,36.858,36.858,23.715,13.143,60.573,1.538,36.858,36.858,23.407,13.451,60.265
75.4058356,8,1.431,106.0,73.517,36.858,33.543,16.963,93.412,1.436,73.517,36.858,33.426,17.066,93.309,0,0,0,0,0,0,0,0,0,0,0,0
37.9553993,6,1.097,100.8,36.858,0.500,5.469,-0.305,37.663,1.417,36.858,73.517,33.874,16.672,93.703,1.431,36.858,73.517,33.543,16.963,93.412,1.529,36.858,36.858,23.545,13.313,60.403
38.0400582,6,1.098,100.8,36.858,0.500,5.464,-0.303,37.661,1.421,36.858,73.517,33.779,16.756,93.619,1.529,36.858,36.858,23.545,13.313,60.403,1.534,36.858,36.858,23.468,13.390,60.326
38.0384178,6,1.100,100.8,36.858,0.500,5.455,-0.301,37.659,1.423,36.858,73.517,33.732,16.797,93.578,1.534,36.858,36.858,23.468,13.390,60.326,1.538,36.858,36.858,23.407,13.451,60.265
0.5770664,1,1.100,108.8,0.500,36.858,5.455,-0.301,37.659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5759975,1,1.097,106.9,0.500,36.858,5.469,-0.305,37.663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5779949,1,1.098,111.2,0.500,36.858,5.464,-0.303,37.661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5786963,1,1.100,109.0,0.500,36.858,5.455,-0.301,37.659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.4359661,8,0.967,107.3,73.517,0.500,8.273,-0.426,74.443,1.417,73.517,36.858,33.874,16.672,93.703,0,0,0,0,0,0,0,0,0,0,0,0
0.4820414,1,0.967,107.3,0.500,73.517,8.273,-0.426,74.443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.4274054,8,0.971,105.8,73.517,0.500,8.239,-0.418,74.435,1.421,73.517,36.858,33.779,16.756,93.619,0,0,0,0,0,0,0,0,0,0,0,0
0.4848824,1,0.971,105.8,0.500,73.517,8.239,-0.418,74.435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.4372974,8,0.969,106.4,73.517,0.500,8.256,-0.422,74.439,1.423,73.517,36.858,33.732,16.797,93.578,0,0,0,0,0,0,0,0,0,0,0,0
0.4805983,1,0.969,106.4,0.500,73.517,8.256,-0.422,74.439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.0455017,6,1.100,105.8,36.858,0.500,5.455,-0.301,37.659,1.100,36.858,0.500,5.455,-0.301,37.659,1.439,36.858,73.517,33.356,17.127,93.248,1.518,36.858,36.858,23.715,13.143,60.573
0.5807056,1,1.100,106.0,0.500,36.858,5.455,-0.301,37.659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5814754,1,1.100,108.9,0.500,36.858,5.455,-0.301,37.659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.4404632,8,0.965,105.8,73.517,0.500,8.290,-0.429,74.446,1.439,73.517,36.858,33.356,17.127,93.248,0,0,0,0,0,0,0,0,0,0,0,0
0.4784251,1,0.965,108.7,0.500,73.517,8.290,-0.429,74.446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.0394554,6,1.101,102.9,36.858,0.500,5.450,-0.299,37.657,1.437,36.858,73.517,33.403,17.086,93.289,1.523,36.858,36.858,23.638,13.220,60.496,1.536,36.858,36.858,23.438,13.420,60.296
75.4081196,8,1.426,106.0,73.517,36.858,33.661,16.860,93.515,1.437,73.517,36.858,33.403,17.086,93.289,0,0,0,0,0,0,0,0,0,0,0,0
37.9508622,6,1.097,100.4,36.858,0.500,5.469,-0.305,37.663,1.420,36.858,73.517,33.803,16.735,93.640,1.426,36.858,73.517,33.661,16.860,93.515,1.528,36.858,36.858,23.560,13.298,60.418
38.0366283,6,1.099,100.4,36.858,0.500,5.460,-0.302,37.660,1.418,36.858,73.517,33.850,16.693,93.682,1.528,36.858,36.858,23.560,13.298,60.418,1.541,36.858,36.858,23.361,13.497,60.219
38.0363024,6,1.096,100.4,36.858,0.500,5.474,-0.306,37.664,1.438,36.858,73.517,33.380,17.106,93.269,1.536,36.858,36.858,23.438,13.420,60.296,1.541,36.858,36.858,23.361,13.497,60.219
0.5765798,1,1.101,108.4,0.500,36.858,5.450,-0.299,37.657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5753497,1,1.097,106.8,0.500,36.858,5.469,-0.305,37.663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5788189,1,1.099,111.1,0.500,36.858,5.460,-0.302,37.660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.57746,1,1.096,109.9,0.500,36.858,5.474,-0.306,37.664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.4405058,8,0.967,107.1,73.517,0.500,8.273,-0.426,74.443,1.420,73.517,36.858,33.803,16.735,93.640,0,0,0,0,0,0,0,0,0,0,0,0
0.4798275,1,0.967,107.1,0.500,73.517,8.273,-0.426,74.443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.433526,8,0.971,106.3,73.517,0.500,8.239,-0.418,74.435,1.418,73.517,36.858,33.850,16.693,93.682,0,0,0,0,0,0,0,0,0,0,0,0
0.4812574,1,0.971,106.3,0.500,73.517,8.239,-0.418,74.435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.4515417,8,0.967,108.1,73.517,0.500,8.273,-0.426,74.443,1.438,73.517,36.858,33.380,17.106,93.269,0,0,0,0,0,0,0,0,0,0,0,0
0.4725356,1,0.967,108.1,0.500,73.517,8.273,-0.426,74.443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.0466747,6,1.098,105.4,36.858,0.500,5.464,-0.303,37.661,1.100,36.858,0.500,5.455,-0.301,37.659,1.431,36.858,73.517,33.543,16.963,93.412,1.523,36.858,36.858,23.638,13.220,60.496
0.5799279,1,1.098,105.4,0.500,36.858,5.464,-0.303,37.661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5816338,1,1.100,108.2,0.500,36.858,5.455,-0.301,37.659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.4259709,8,0.969,108.4,73.517,0.500,8.256,-0.422,74.439,1.431,73.517,36.858,33.543,16.963,93.412,0,0,0,0,0,0,0,0,0,0,0,0
0.4858559,1,0.969,108.4,0.500,73.517,8.256,-0.422,74.439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.03952,6,1.101,102.8,36.858,0.500,5.450,-0.299,37.657,1.437,36.858,73.517,33.403,17.086,93.289,1.523,36.858,36.858,23.638,13.220,60.496,1.536,36.858,36.858,23.438,13.420,60.296
75.4081208,8,1.426,105.7,73.517,36.858,33.661,16.860,93.515,1.437,73.517,36.858,33.403,17.086,93.289,0,0,0,0,0,0,0,0,0,0,0,0
37.9509268,6,1.096,100.3,36.858,0.500,5.474,-0.306,37.664,1.419,36.858,73.517,33.827,16.714,93.661,1.426,36.858,73.517,33.661,16.860,93.515,1.530,36.858,36.858,23.529,13.329,60.387
38.0368902,6,1.099,100.3,36.858,0.500,5.460,-0.302,37.660,1.418,36.858,73.517,33.850,16.693,93.682,1.530,36.858,36.858,23.529,13.329,60.387,1.540,36.858,36.858,23.377,13.481,60.235
38.0359053,6,1.096,100.3,36.858,0.500,5.474,-0.306,37.664,1.438,36.858,73.517,33.380,17.106,93.269,1.536,36.858,36.858,23.438,13.420,60.296,1.540,36.858,36.858,23.377,13.481,60.235
0.5763722,1,1.101,108.6,0.500,36.858,5.450,-0.299,37.657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5753341,1,1.096,106.9,0.500,36.858,5.474,-0.306,37.664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5788141,1,1.099,111.1,0.500,36.858,5.460,-0.302,37.660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5777658,1,1.096,109.8,0.500,36.858,5.474,-0.306,37.664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.4404816,8,0.968,107.0,73.517,0.500,8.264,-0.424,74.441,1.419,73.517,36.858,33.827,16.714,93.661,0,0,0,0,0,0,0,0,0,0,0,0
0.4798057,1,0.968,107.1,0.500,73.517,8.264,-0.424,74.441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.4337629,8,0.970,106.4,73.517,0.500,8.247,-0.420,74.437,1.418,73.517,36.858,33.850,16.693,93.682,0,0,0,0,0,0,0,0,0,0,0,0
0.4811995,1,0.970,106.4,0.500,73.517,8.247,-0.420,74.437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.4515346,8,0.967,108.2,73.517,0.500,8.273,-0.426,74.443,1.438,73.517,36.858,33.380,17.106,93.269,0,0,0,0,0,0,0,0,0,0,0,0
0.4726003,1,0.967,108.2,0.500,73.517,8.273,-0.426,74.443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.0469519,6,1.098,105.5,36.858,0.500,5.464,-0.303,37.661,1.102,36.858,0.500,5.445,-0.298,37.656,1.431,36.858,73.517,33.543,16.963,93.412,1.523,36.858,36.858,23.638,13.220,60.496
0.5796338,1,1.098,105.5,0.500,36.858,5.464,-0.303,37.661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5820126,1,1.102,108.1,0.500,36.858,5.445,-0.298,37.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.4255068,8,0.968,108.3,73.517,0.500,8.264,-0.424,74.441,1.431,73.517,36.858,33.543,16.963,93.412,0,0,0,0,0,0,0,0,0,0,0,0
0.4861999,1,0.968,108.3,0.500,73.517,8.264,-0.424,74.441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.0397114,6,1.101,102.8,36.858,0.500,5.450,-0.299,37.657,1.438,36.858,73.517,33.380,17.106,93.269,1.523,36.858,36.858,23.638,13.220,60.496,1.534,36.858,36.858,23.468,13.390,60.326
75.4080245,8,1.427,105.5,73.517,36.858,33.637,16.881,93.494,1.438,73.517,36.858,33.380,17.106,93.269,0,0,0,0,0,0,0,0,0,0,0,0
37.9509914,6,1.096,100.2,36.858,0.500,5.474,-0.306,37.664,1.419,36.858,73.517,33.827,16.714,93.661,1.427,36.858,73.517,33.637,16.881,93.494,1.529,36.858,36.858,23.545,13.313,60.403
38.0368482,6,1.099,100.2,36.858,0.500,5.460,-0.302,37.660,1.419,36.858,73.517,33.827,16.714,93.661,1.529,36.858,36.858,23.545,13.313,60.403,1.539,36.858,36.858,23.392,13.466,60.250
38.0359806,6,1.098,100.2,36.858,0.500,5.464,-0.303,37.661,1.437,36.858,73.517,33.403,17.086,93.289,1.534,36.858,36.858,23.468,13.390,60.326,1.539,36.858,36.858,23.392,13.466,60.250
